id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
21bgTVZYS5QA0v4RvPCSB6,Love You Better,52,184625,0,['Valentina Ploy'],['4RnzpVhMevUeU16FlV4e3e'],6/11/2020,0.68,0.554,1,-7.663,1,0.0697,0.529,0,0.142,0.648,89.944,4
1Opl9f8vUkITqvpgAqF5xW,Vastberaden,51,204814,1,['Lijpe'],['6INEFmHKLhMIJAQzHUBAMd'],6/11/2020,0.789,0.699,8,-7.471,1,0.399,0.478,0,0.105,0.386,93.735,4
1xnkJ7O4Sz7D6vxPyjZkQt,La Gente Ta' Loca - Remix,50,218487,0,"['Ceky Viciny', 'Bulin 47', 'El Mayor Clasico']","['5UopXhshFFqRIMfeZrBclq', '4J0m1OquRGY8HYHxMocXfy', '5sZ0LIk7BJLJquEUUt5rJj']",6/11/2020,0.677,0.735,11,-4.409,0,0.325,0.0622,0.000258,0.626,0.801,162.216,5
2TinCcJM1UuXGmORtQxgUm,Aku Tenang,50,342000,0,['Woro Widowati'],['0wjrZ5PUcVjAbUUX33JRr8'],6/11/2020,0.565,0.281,4,-5.412,1,0.0292,0.886,0,0.105,0.238,119.693,4
5HGG8m4hdnDIaORuk1Z2Gi,FLOW KING,48,75299,0,['La Manta'],['6BphJtVmohyz9ZUCoWQY5n'],6/11/2020,0.816,0.562,10,-9.322,0,0.478,0.0141,0.00167,0.103,0.183,153.153,5
3IaJsKZ2JpGnSIiSfom8Qu,Blingi,37,221053,1,['SingapÅ«ras SatÄ«ns'],['3X4o7qy1ci4qtCVg2AtuXb'],6/11/2020,0.667,0.535,8,-7.714,1,0.0407,0.0308,3.73E-06,0.25,0.547,75.009,4
3maYYnfz7XjjUvI9uwWLVv,Vasara bez internetiem,36,186826,0,['Carnival Youth'],['1OZcpETfzoPuEHJN5Y9qUc'],6/11/2020,0.486,0.89,5,-9.767,0,0.107,0.0668,0.00135,0.111,0.913,177.954,4
3hIyGFsVP6uKuPMaP0qDBi,The Distant Year 2005,0,229392,0,['Teqnify'],['36lMFwRhnt3aDMAMbRniz1'],6/11/2020,0.728,0.394,6,-12.004,1,0.0495,0.0457,0.235,0.103,0.565,90.011,4
3yYao6Jjxd28NPwnR1js6a,Micro Scan - 300000 Years Ago ( Psychedelic Goa Trance ),0,511034,0,"['Psytrance', 'Goa Trip', 'Bass Music']","['09P92LAlZoMocst1v12UAI', '1Ndq5ye3xWN13wjw0YzMpb', '5bvZ33fUIy0csxSfCQcusl']",6/11/2020,0.649,0.97,2,-3.847,1,0.0498,8.57E-05,0.846,0.0802,0.149,145.012,4
5UosUs0iwyCybTWs4n0TL0,Nam 75 Year 2000 Unknown,0,308840,0,['BTP NATION'],['1G5SX62oVPzmO0cWGePAj9'],6/11/2020,0.618,0.7,2,-6.552,1,0.376,0.0447,0,0.0777,0.365,91.859,4
5EbtodsuLbxrFDH6j5avVS,El Mismo Aire - con Pablo AlborÃ¡n,79,188213,0,"['Camilo', 'Pablo AlborÃ¡n']","['28gNT5KBp7IjEOQoevXf9N', '5M9Bb4adKAgrOFOhc05Y50']",6/10/2020,0.483,0.492,0,-6.591,0,0.295,0.603,0,0.323,0.66,144.511,4
6KjkgYu4mjsMVYy4aCzyw6,white tee,78,132227,1,"['Lil Peep', 'Lil Tracy']","['2kCcBybjl3SAtIcwdWpUe3', '5g63iWaMJ2UrkZMkCC8dMi']",6/10/2020,0.798,0.528,11,-8.908,1,0.042,0.293,1.00E-06,0.0727,0.728,149.995,4
5OXPfNGyUDTMOSaGhbAvOr,lil jeep,72,203027,1,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],6/10/2020,0.744,0.357,10,-6.544,0,0.0971,0.0206,1.69E-05,0.132,0.114,78.03,4
6uUtmCz8XXep7n1QmC1jJG,snow jam,72,185379,0,"['RinéŸ³', 'RhymeTube']","['2sd5k8N8cAOm6Q8OCcePw4', '31iJDnqpS43YIG18nTFx14']",6/10/2020,0.583,0.627,1,-5.842,1,0.201,0.185,0,0.159,0.805,172.016,4
1IX9zu7Ciqf1k48IyPLruN,big city blues,71,155573,1,"['Lil Peep', 'Cold Hart']","['2kCcBybjl3SAtIcwdWpUe3', '1fsCfvdiomqjKJFR6xI8e4']",6/10/2020,0.589,0.665,0,-7.105,1,0.044,0.0545,0,0.221,0.298,74.978,4
1oZX407PWkU5ETtmRy3zL8,yesterday,69,112520,1,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],6/10/2020,0.583,0.573,2,-7.396,1,0.0348,0.00214,0,0.152,0.129,87.922,4
6IXC9VdQ03U13URwDvDi73,Atterrissage,65,213347,0,['Ronisia'],['4krMq8pXkLVTGplpYgHlnV'],6/10/2020,0.561,0.599,6,-6.79,1,0.168,0.599,0,0.0645,0.763,84.246,4
02mPTM1usfKo8tsTGEJuuk,ÐšÑ€Ð°Ñˆ,62,171200,0,"['Klava Koka', 'NILETTO']","['1I8cwnCuQZfi6C1eZVrRIF', '7wHvox8DtmBBPpDFRVURv4']",6/10/2020,0.853,0.721,1,-4.554,0,0.113,0.171,0.00196,0.403,0.685,149.947,4
7y9gbZ9CUnYkpBK4q0qnjB,La fÃªte,58,192857,0,['Amir'],['6rl53MP8HSoiugpqzA50Zh'],6/10/2020,0.758,0.582,10,-6.233,0,0.111,0.215,0,0.129,0.824,98.096,4
6OE7voRcEvrBPDl7wqjn4D,Morgan,58,194307,0,['White 2115'],['4nPxrGG7k7aEKmNLsfX4cd'],6/10/2020,0.7,0.684,0,-7.111,1,0.0716,0.39,1.03E-05,0.726,0.655,150.029,4
7ggveCoe0BqpxGNwZC4j7S,earth meal,57,282125,0,"['RinéŸ³', 'asmi', 'Henrii']","['2sd5k8N8cAOm6Q8OCcePw4', '3UY1KK0iXeC0mpaK0ltFza', '2fRwcVG5dVaRl31LKUV0VU']",6/10/2020,0.556,0.703,2,-5.746,1,0.0291,0.519,5.33E-05,0.274,0.746,78.972,4
3N0dH5dZKj4momer7WIhRB,Overdose,51,239729,1,"['Lil PoP', 'Ypo', 'Ivan Greko']","['6Z53MNjWyTH16xE6hXwttS', '2ZXlAIBIejTdK0VlfsAqMV', '0cy6ZMOTeautXRNJsR6PiV']",6/10/2020,0.596,0.611,4,-7.822,0,0.309,0.432,0,0.0924,0.631,188.405,4
4S9T0JBgGNzjLEwm0FB6iJ,How Eazy,43,170844,0,['HowZ'],['348ClvzEm6fr680BJOeYcE'],6/10/2020,0.755,0.445,6,-10.997,1,0.0516,0.58,0,0.199,0.398,123.986,4
1YVVSNx3oxyPm4zXROspkD,× ×©×™×ž×”,42,218714,0,['Shiri Maimon'],['3giniJpo19Md4V5Plataq2'],6/10/2020,0.653,0.54,7,-6.035,1,0.0293,0.255,0,0.311,0.466,96.059,3
3jjfgpQ05jy0hoGwdaVmzH,BABÃM,40,194076,0,"['HorvÃ¡th TamÃ¡s', 'Pixa']","['4I1y8Rd0H2NGXMzmT6JWsz', '6YbKlFrkjKLYpC3PYycpxp']",6/10/2020,0.986,0.323,1,-6.965,0,0.107,0.0189,0.000284,0.0857,0.708,121.958,4
33nZl9PAkOn2DXpF6gxy8p,Disfruto - Audioiko Remix,35,198335,0,"['Carla Morrison', 'Audioiko']","['0XK6kT7xcZAlcYrNjOgzJe', '5DX6kBsol8H5sx5TYBjOsR']",6/10/2020,0.878,0.697,1,-5.379,0,0.0751,0.07,0.00393,0.139,0.586,114.027,4
2A4cayZcOE4pwelUAJxdRq,X5,30,127800,1,"['KastrÄcija', 'Steps']","['1zC1xZlDXqJ0UIKpT6MemX', '6RqVzuPaClLObg598kQEn7']",6/10/2020,0.766,0.614,2,-9.276,1,0.171,0.237,2.26E-06,0.349,0.486,129.079,4
5T490vvoFNU6psep0NPmxs,Savage Love (Laxed - Siren Beat),73,171375,0,"['Jawsh 685', 'Jason Derulo']","['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y']",6/9/2020,0.795,0.48,3,-8.556,1,0.0688,0.243,0,0.271,0.723,149.919,4
2Rb6nYmuLEblpq4KIAjngL,Freak Show,69,125362,1,"['Punkinloveee', 'H3artcrush']","['6CrThJMQVJfWaHeliiLHuw', '1tHZYGc37FSzvOJ0eHbglI']",6/9/2020,0.665,0.825,8,-5.954,0,0.179,0.00552,2.25E-05,0.416,0.683,138.09,4
6qWaZ2KzYhyrv1ILuAcIIv,Cadillac,68,177609,1,"['MORGENSHTERN', 'Eldzhey']","['0XNKQFs2Ewb3y0VsFUFc5l', '0Cm90jv892OeEegB3ELmvN']",6/9/2020,0.957,0.743,2,-3.931,1,0.0611,0.0117,0.257,0.0994,0.673,105.022,4
4aHqVuUrfYMPro2bqn5Fse,Turn Back Time,64,218680,0,['WayV'],['1qBsABYUrxg9afpMtyoFKz'],6/9/2020,0.615,0.889,11,-3.698,1,0.0427,0.00354,0,0.159,0.532,134.958,4
79T9Dm63dHw8I5JMc9LVxz,ZzzzZ 1.4 kHz,63,127500,0,['Wavelab'],['7AbQo3tDp5SYr5ctDcNC21'],6/9/2020,0,0.000458,10,-22.879,0,0,0.743,0.939,0.111,0,0,0
3nZZkx4lkchcn5eh8DYQD8,Mecs de citÃ©s,61,187836,0,"['Sifax', 'Sofiane']","['5dacK0fiMwLoV93yBdUrZK', '6qFt3TjvxMt77YGsktWG8Z']",6/9/2020,0.768,0.74,7,-4.601,0,0.0487,0.219,0,0.124,0.629,120.105,4
4WMCn6s4BZZPfQT3DJbB47,The Best For You,59,238823,0,['Nana Ou-Yang'],['22JbAaWA5Abf5esf6N4PHY'],6/9/2020,0.461,0.338,9,-9.458,1,0.0805,0.632,2.57E-05,0.0803,0.0997,184.143,3
02WuyBR56QN3B6ZC0BeC3f,×ž×™×œ×™×•×Ÿ ×“×•×œ×¨,54,173400,0,"['Noa Kirel', '×©×—×¨ ×¡××•×œ']","['1wak0ZG1LUrZPYx8RDTQoD', '46KxKVpK7XNqlkdi5oiMxE']",6/9/2020,0.757,0.826,8,-5.691,1,0.0739,0.134,0.204,0.508,0.384,100.023,4
0Fx4mdAm8mPLGuTJB0ajB2,SlÄƒbiciuni,53,232000,0,"['DJ Project', 'Andia']","['1oqThNqOfhev071PvmOwWQ', '6Jwwt3X2qSFanYwEHcvBkn']",6/9/2020,0.608,0.704,6,-6.91,1,0.0372,0.0172,1.02E-06,0.238,0.349,135.029,3
20IZk0HHigxnXuHlsPNX40,××œ ×ª×©×‘×¨×™ ×œ×™ ××ª ×”×œ×‘,50,160591,0,['Eden Hason'],['6uQl3gu1AIXyvqCAxnc2q4'],6/9/2020,0.603,0.265,11,-9.893,0,0.0335,0.844,0,0.0758,0.371,139.539,4
0awvYbOMrpO7q8kG4ApetV,çŒ´ç± ,50,282347,0,['Jam Hsiao'],['4AJcTAMOLkRl3vf4syay8Q'],6/9/2020,0.684,0.745,0,-6.46,0,0.0606,0.0598,0,0.18,0.34,102.021,4
0tVoBLKi55ICRM55taBdNP,"å°è¬Šè¨€ - åŠ‡é›† ""é‚£äº›æˆ‘æ„›éŽçš„äººâ€ ä¸»é¡Œæ›²",48,231786,0,['Shiga Lin'],['5Uw3hCC51pNjdsD2MOs72K'],6/9/2020,0.524,0.419,0,-9.41,1,0.0328,0.732,0,0.0927,0.294,136.14,4
2eh21BaHCcdgJWtVfugW2m,Battle,46,62137,0,['Jad Cottrell'],['1fkOSMMg43lf0qwd1fP8s6'],6/9/2020,0.467,0.462,3,-7.722,0,0.0351,0.907,0.0187,0.121,0.0704,137.256,4
5yx4ZfQONmg45xGdZvIOpL,ihateyou1000,45,118250,0,['Karencici'],['6v6qfXRvTRGGsmGfDvtMIK'],6/9/2020,0.722,0.476,10,-12.616,1,0.156,0.291,0,0.22,0.789,139.978,4
4pqCPIxjmLpd80brvfbGeZ,SambÄƒtÄƒ Seara,42,219512,0,"['ADDA', 'Smiley']","['1lYjAYTw1QBVxIwVrZ1eTy', '3gvNMbcnvmnjGaG6hvJfSH']",6/9/2020,0.776,0.658,7,-6.258,0,0.0775,0.518,1.36E-06,0.227,0.646,81.946,4
6moAqPQhi0dKa2trj3tHMd,"Pont olyan, mint rÃ©g (A Balaton dala)",42,187656,0,"['Irie Maffia', 'Fluor']","['1Wd1nIQmdmG3BV27KjoMZ6', '0kefKIzkoDXLQ4qmn72pu7']",6/9/2020,0.751,0.869,6,-3.431,0,0.0693,0.0605,0,0.13,0.708,95.991,4
5HB0UQhW1q3ePhMUN01Ugi,Head in the Clouds,42,138106,0,['Sleep Sleep Sleep'],['1OqVbmth0QR4OXPVPmIEyi'],6/9/2020,0.253,0.157,1,-34.773,1,0.0737,0.873,0.971,0.112,0.114,134.357,3
2Z29Q6G2uDlh0MrFWO2hZ6,"OKÃ‰, BOOMER",37,248889,1,"['LMEN PRALA', 'FIGURA', 'KONDOR']","['3IIFNhvPllMor8rcbecmSj', '11tEIBhgt0HnWPsY8f2nGw', '2VUWMxuFmBzP83v9RlBYDI']",6/9/2020,0.792,0.86,2,-5.738,1,0.0977,0.0651,1.17E-05,0.0663,0.162,134.936,4
5hpIuMeARBKIoAGDA4Zaaj,TÃºlÃ©lÅ‘,37,229667,0,"['HoneyBeast', 'MolnÃ¡r Ferenc Caramel']","['5Gm4XviPByh3OTMI2tuzF7', '4aI0S3yTT8xy6R0r27q5La']",6/9/2020,0.477,0.373,0,-9.813,1,0.0575,0.525,0.000605,0.0851,0.139,120.518,5
52YdnV9MSmLdAxaHZ9hat4,Lovers and Friends,15,263000,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.692,0.428,7,-8.955,0,0.263,0.147,0,0.125,0.339,139.668,4
7qYgeaMTVjXfBb74oGIBGP,Ooohhhwee,6,254763,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.852,0.845,5,-5.423,0,0.19,0.4,0,0.351,0.778,99.029,4
30HiF1tQJ8xnFV65GGNaHm,Dragostea Din Tei,2,215400,0,['CDM Project'],['2Lfacnt7JaOueXRyim7q08'],6/9/2020,0.725,0.795,0,-5.421,1,0.0443,0.0987,0,0.0701,0.697,130.008,4
5RRnXsINTs1G1HMOxJULiX,Family Portrait,2,294153,0,['Sassydee'],['2Voym2yJawg9ChaAiybFJv'],6/9/2020,0.595,0.812,0,-5.872,0,0.404,0.304,4.32E-06,0.301,0.727,183.531,4
1soOaVCXE31Zhnh4mtGmgS,Anyone of Us,2,228062,0,['Kensington Square'],['38sOoZ6QOiUnqS8zy4kt0c'],6/9/2020,0.697,0.617,1,-6.78,1,0.0264,0.454,0,0.247,0.68,107.051,4
4IIeMa34TTzdQky4yZUgD3,"My Neck, My Back (Lick It)",1,218000,0,['Slam Queenz'],['6kJvTWvg9EQTkt7FklDfK3'],6/9/2020,0.964,0.619,7,-5.153,1,0.226,0.00736,0,0.0645,0.634,104.029,4
24tJSWy9O52ONxUry1nM65,Behind Blue Eyes,1,273000,0,['Nu Rock City'],['2FQp9DfBxIr8a9hbCUVCgD'],6/9/2020,0.561,0.507,7,-6.638,1,0.0267,0.2,2.10E-06,0.0824,0.0933,120.351,4
2nJ0Wu6YmAScrtTnvUPGcm,Gasolina,1,204462,0,['Boricua Boys'],['25PC1lfTzQfEm6q6Du36fL'],6/9/2020,0.812,0.815,11,-4.916,1,0.138,0.469,0,0.092,0.71,96.02,4
3Tb9Zu5sjYjIKtl66YcLzN,Call on Me,1,167000,0,['CDM Project'],['2Lfacnt7JaOueXRyim7q08'],6/9/2020,0.632,0.718,7,-9.81,0,0.0501,0.154,0.111,0.0753,0.728,126.349,4
7ia0t9iK1rrfIJWu9O2uEp,Aicha,1,286900,0,['Graham BLVD'],['3Ax8nTiDevlBAqLxQSYSV1'],6/9/2020,0.632,0.621,11,-8.355,0,0.0454,0.118,3.34E-06,0.15,0.602,174.054,4
4P9ndOz05bZtSnjrMCYJxV,Sing for the Moment,1,340276,0,['Tough Rhymes'],['7wlxMwCZOISgpltVWmgqhc'],6/9/2020,0.681,0.68,5,-5.22,0,0.027,0.00541,0,0.153,0.227,82.015,4
2BGrQIYGjaZxPvFdL9JMrD,I Like the Way You Move,1,200000,0,['CDM Project'],['2Lfacnt7JaOueXRyim7q08'],6/9/2020,0.647,0.847,1,-5.499,1,0.0503,0.00907,0.0732,0.0735,0.841,127.995,4
6yo5fai9FvYT970DY0QVWe,Signs,1,234000,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.904,0.788,9,-6.769,0,0.177,0.124,0.000177,0.36,0.894,112.99,4
3cTh2XAdvDqGXmmxLzNK7L,Adagio for Strings,1,444000,0,['CDM Project'],['2Lfacnt7JaOueXRyim7q08'],6/9/2020,0.614,0.804,10,-7.856,1,0.0463,0.00334,0.829,0.0828,0.135,139.99,4
0ysxheIbgBQemSaK7Sfp1Q,Jenny from the Block,1,188200,0,['Alegra'],['26l6IOmk3uxgeKLcm2WZTG'],6/9/2020,0.63,0.662,1,-5.755,1,0.314,0.128,0,0.065,0.938,199.857,4
5yFXkvvjUV383irpOcYesp,Roses,1,251200,0,['Uptown Beat'],['5Zj3PF3Doy6WGfuKomKgix'],6/9/2020,0.749,0.596,4,-8.715,0,0.042,0.124,3.18E-06,0.271,0.622,109.025,4
4fGILFpXg15J6kHRYb7Sbv,Love at First Sight,1,238067,0,['Princess Beat'],['6M5kyyu0kKdJnQjNQwMlhn'],6/9/2020,0.758,0.857,3,-7.382,0,0.0886,0.409,0.032,0.0876,0.667,124.98,4
2pyuH93Gy7Xk3bva90ng7Y,Mad World,0,181000,0,['Stereo Avenue'],['0AnlIkbodWv2IM1HDSW4Fb'],6/9/2020,0.368,0.112,3,-13.452,1,0.036,0.971,0,0.106,0.198,173.325,4
6uU53b8nQhVMNwsUdqD4F4,Sunday Morning,0,242000,0,['Stereo Avenue'],['0AnlIkbodWv2IM1HDSW4Fb'],6/9/2020,0.718,0.562,0,-6.678,1,0.0302,0.0164,2.27E-06,0.106,0.803,88.047,4
3Q4KEU6MhCUMOI6ghsl2KB,Lola's Theme,0,206000,0,['DanceArt'],['7a1PK6ienJEFWR2kap0TF9'],6/9/2020,0.694,0.722,0,-6.951,1,0.0379,0.015,1.27E-05,0.127,0.481,123.996,4
5jSAegt7ZXcNLaDwmgrR0U,Toxic,0,199500,0,['Sassydee'],['2Voym2yJawg9ChaAiybFJv'],6/9/2020,0.686,0.708,8,-5.112,1,0.0516,0.0995,7.20E-05,0.289,0.883,143.06,4
7BWc14tQuHpVP0Lpf9Oyn0,She Will Be Loved,0,256301,0,['Stereo Avenue'],['0AnlIkbodWv2IM1HDSW4Fb'],6/9/2020,0.753,0.39,0,-10.065,0,0.0273,0.1,6.23E-06,0.112,0.538,102.03,4
4usHQ1FsFymfEUlvIiddwk,I Believe in a Thing Called Love,0,215000,0,['The Camden Towners'],['2EUQTenp4Fa9HaHgsTZzkU'],6/9/2020,0.548,0.808,4,-6.326,1,0.0427,0.0037,7.62E-05,0.232,0.893,128.098,4
07JVoYRuOKeOcTB7qznHXb,'03 Bonnie & Clyde,0,204720,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.854,0.599,1,-9.799,0,0.0764,0.17,0.000133,0.0975,0.904,89.809,4
1kptPtrccD8CUcoEvJAqY0,"Lose Yourself - From ""8 Mile""",0,320214,1,['Tough Rhymes'],['7wlxMwCZOISgpltVWmgqhc'],6/9/2020,0.778,0.531,2,-9.838,1,0.424,0.0726,0,0.262,0.263,171.379,4
22vFYv7pWuM6FDybyki2sf,Hung Up,0,201001,0,['Countdown Singers'],['6RhsmFAR4zGvbXwABZZIRp'],6/9/2020,0.67,0.76,0,-6.827,1,0.0386,0.0137,0.422,0.102,0.714,124.996,4
4wdiNGMKvq28272vMHU0Qj,Love Generation,0,176000,0,['Sonic Riviera'],['4HrMoAM4lDeQThu7VPMxg1'],6/9/2020,0.834,0.767,1,-6.39,1,0.0557,0.123,2.76E-05,0.0427,0.746,127.992,4
3L6isPwWvd3C3jzdMEiHRP,Picture,0,296274,0,['Graham BLVD'],['3Ax8nTiDevlBAqLxQSYSV1'],6/9/2020,0.685,0.428,7,-6.639,1,0.024,0.396,0,0.125,0.415,97.941,4
0UvUyFo3zsvt71Xk8U2NRc,Hey Ya!,0,242001,0,['Uptown Beat'],['5Zj3PF3Doy6WGfuKomKgix'],6/9/2020,0.758,0.737,4,-7.826,0,0.0805,0.117,3.49E-06,0.192,0.966,158.922,4
4f8S9psYlQCb3cdFZr3LL1,White Flag,0,217507,0,['Flavourine'],['3nK6jS7kDObPd3pe58O6xN'],6/9/2020,0.585,0.559,5,-7.797,1,0.037,0.282,3.59E-06,0.352,0.418,170.087,4
4iDQCvd01dHYsNS2yMB90J,"California - From ""The O.C.""",0,194000,0,['Stereo Avenue'],['0AnlIkbodWv2IM1HDSW4Fb'],6/9/2020,0.461,0.5,4,-7.714,1,0.0263,0.0534,0.000949,0.13,0.112,158.382,4
1uMI5qQ5V22plqHBB50bim,Crazy in Love,0,237934,0,['Sassydee'],['2Voym2yJawg9ChaAiybFJv'],6/9/2020,0.737,0.696,2,-8.393,0,0.275,0.0149,3.40E-06,0.0643,0.787,99.258,4
4F8Uvfc6aEnmnqN03tRNpZ,Here Without You,0,234000,0,['Nu Rock City'],['2FQp9DfBxIr8a9hbCUVCgD'],6/9/2020,0.482,0.484,10,-8.209,0,0.028,0.0291,0,0.279,0.215,143.956,4
5wZrroDDFDw6FlKWKspJqj,Big Yellow Taxi,0,228183,0,['Graham BLVD'],['3Ax8nTiDevlBAqLxQSYSV1'],6/9/2020,0.683,0.71,8,-4.784,1,0.0551,0.0179,0,0.0852,0.79,88.081,4
19OQnSSkHvPaqkTEUgAkvM,Get My Party On,0,220692,0,['Jahtones'],['5Zw5oGpjPUfOh0zLP6fpJd'],6/9/2020,0.965,0.571,7,-7.255,0,0.0815,0.0415,0,0.165,0.891,105.982,4
0Raj6AtzCwem8fHVNN9CDr,P.I.M.P.,0,249900,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.729,0.673,1,-7.341,0,0.328,0.0108,0,0.064,0.935,84.806,4
5J5L1b1IggiS7xglEVm5ao,Reign,0,241323,0,['Groovy-G'],['24f9TLZ0dCBlTmynUDXOdO'],6/9/2020,0.736,0.642,6,-9.036,0,0.318,0.0535,4.41E-06,0.356,0.451,89.557,4
61a65rtUAaoDb17hH4NBkr,It's My Life,0,226000,0,['Pacific Edge'],['2J7VJWsg0N656lUWVy3gRc'],6/9/2020,0.685,0.765,8,-6.112,0,0.0286,0.000277,0.00194,0.251,0.861,126.278,4
0rKQJEhydpHX1ZUhufXRbB,Sorry Seems to Be the Hardest Word,0,220047,0,['The Comptones'],['3RbudyeQWrJJnjbhwN33uq'],6/9/2020,0.66,0.428,7,-11.026,0,0.0312,0.213,7.81E-06,0.372,0.4,78.995,4
6Eo0EXOKUfRCMmSvbFHWxR,Where's the Love?,0,270500,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.821,0.474,5,-6.518,1,0.185,0.135,0,0.0845,0.872,94.043,4
7fIHEjFKlGz5JUe749F5eA,The Way You Move,0,232500,0,['RnB Flavors'],['76vfPblRBUxhfOvqj7xrvq'],6/9/2020,0.847,0.655,8,-4.999,1,0.0354,0.0653,5.36E-05,0.149,0.394,126,4
1Ffj3bNTzLod4olQOhmE2a,Going Under,0,211000,0,['Black Moon Lovers'],['3N3yB3qtS4Gwlvb3xFguh0'],6/9/2020,0.362,0.91,11,-4.269,0,0.0982,0.0158,5.02E-05,0.324,0.444,175.221,4
4JaHKQ1pdUbwhgjGYheuqH,Come Undone,0,274663,0,['Countdown Singers'],['6RhsmFAR4zGvbXwABZZIRp'],6/9/2020,0.411,0.57,11,-9.239,1,0.0264,0.00326,0,0.344,0.306,167.861,4
1XzmxcLObwKh1S1xZrLlfg,When the Lights Go Down,0,238702,0,['Homegrown Peaches'],['0MgubPtKQlxp3TkaDGGlPg'],6/9/2020,0.39,0.481,6,-6.994,1,0.0337,0.554,0.000592,0.134,0.172,137.441,4
2FSNHQRLyWlIxg2CVRuFGZ,Baby Boy,0,242500,0,['Sassydee'],['2Voym2yJawg9ChaAiybFJv'],6/9/2020,0.487,0.613,8,-7.646,1,0.109,0.156,3.31E-06,0.0769,0.877,91.454,4
37snSfeCScrldlAV73uJ1z,Bring Me to Life,0,235267,0,['Black Moon Lovers'],['3N3yB3qtS4Gwlvb3xFguh0'],6/9/2020,0.446,0.797,4,-5.204,0,0.0358,0.00226,3.19E-05,0.309,0.326,95.076,4
7y5CEXxIho6cmpoOS9alyH,Dance with My Father,0,262162,0,['The Blue Rubatos'],['47kRYBgvLnV2ZfogXVJnN9'],6/9/2020,0.738,0.322,10,-11.498,1,0.0263,0.646,6.41E-06,0.133,0.43,81.002,4
4aqF7ySBzFlbuSxvJo9w12,Fighter,0,246983,0,['Princess Beat'],['6M5kyyu0kKdJnQjNQwMlhn'],6/9/2020,0.497,0.681,4,-8.405,0,0.0629,0.00186,4.24E-06,0.388,0.486,188.043,4
3OftDfgR3Cimnmfg09jYI0,"Feel Good Time - From ""Charlie's Angels: Full Throttle""",0,223500,0,['Sassydee'],['2Voym2yJawg9ChaAiybFJv'],6/9/2020,0.644,0.841,0,-5.622,0,0.174,0.095,0.00833,0.136,0.719,138.364,4
4zK0jKOsJSdSCmMETCkoWR,Come Away with Me,0,197036,0,['Countdown Singers'],['6RhsmFAR4zGvbXwABZZIRp'],6/9/2020,0.538,0.247,0,-13.514,1,0.0308,0.671,9.31E-05,0.34,0.111,80.096,3
5WkRJfonKEIUgEPmkkqHKl,Satisfaction,0,143000,0,['DJ Tokeo'],['6AaCJzWVIweHRhhr8aIsGB'],6/9/2020,0.823,0.558,6,-8.238,1,0.122,0.0162,0.00435,0.0808,0.529,129.96,4
6cWfCTNZ90CmSe7m4z73qt,Right Thurr,0,219399,0,['Tough Rhymes'],['7wlxMwCZOISgpltVWmgqhc'],6/9/2020,0.924,0.531,2,-7.946,1,0.272,0.0372,0,0.032,0.852,92.064,4
3vdN0lDY0yZ2gbSanU4yle,Shake Ya Tailfeather,0,294560,0,['Platinum Deluxe'],['1aDU9De2pytmgU8Fia6Z64'],6/9/2020,0.788,0.596,1,-9.808,1,0.282,0.107,7.86E-05,0.0955,0.838,175.393,4
1bqAnuqlgbQ55AByEp0SmM,Vail,65,200755,0,"['Mankirt Aulakh', 'Nimrat Khaira']","['3uHUKCspaCzAab9A3LlGAr', '0ea0y5ZxnN5TbEDzNtx5Fk']",6/8/2020,0.566,0.711,0,-4.315,0,0.0923,0.56,0,0.142,0.542,171.642,4
43fEF597yI17Hh9ikhqED2,åå‰ã®ç„¡ã„æ­Œ,62,211292,0,['Yamazaru'],['6VuxycWaTHHrz5ZP5sNSsd'],6/8/2020,0.759,0.841,11,-3.009,1,0.0471,0.183,0,0.129,0.68,98.077,4
1miFtZ1QgGhVpVxbL76Y9g,×ª×œ ××‘×™×‘ ×–×” ×× ×™ ×•××ª,56,221235,0,"['Amir Ve Ben', 'Jane Bordeaux']","['6UReeaqNcjIfzIH13kTHKE', '2a76fsDcTl6A43zwaFNPr4']",6/8/2020,0.847,0.608,8,-4.925,1,0.0645,0.511,0,0.0862,0.707,104.993,4
