Artist.Followers,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_ms,Valence,explicit,mode,instrumentalness,time_signature,Key
811390,0.389,0.568,-7.361,0.0278,0.131,0.0985,99.863,183543,0.209,FALSE,1,6.29E-06,4,7
55590,0.834,0.582,-8.844,0.451,0.144,0.0988,159.011,126792,0.666,TRUE,1,0,4,6
13565,0.576,0.812,-5.701,0.0479,0.324,0.0663,193.89,245875,0.4,FALSE,1,0.000192,4,5
12221,0.728,0.705,-6.369,0.198,0.315,0.127,139.988,234000,0.245,FALSE,0,0,4,5
74690,0.733,0.64,-4.967,0.0313,0.66,0.181,133.963,229914,0.275,FALSE,1,0,4,8
7,0.75,0.564,-5.902,0.0518,0.00231,0.0812,128.013,360000,0.253,FALSE,1,0.92,4,5
7854488,0.599,0.374,-8.896,0.0385,0.495,0.221,119.9,198515,0.224,TRUE,1,0,4,10
5902082,0.689,0.771,-3.618,0.0548,0.00776,0.521,157.052,167922,0.482,FALSE,1,0,4,5
94048,0.595,0.528,-8.922,0.0621,0.748,0.112,153.74,191104,0.419,FALSE,0,0,4,5
94048,0.653,0.58,-7.415,0.321,0.555,0.0922,177.164,185293,0.483,FALSE,1,3.56E-06,3,9
1389,0.361,0.00217,-34.54,0.0522,0.217,0.461,141.166,65769,0.0253,FALSE,1,0.23,4,7
3703469,0.707,0.661,-6.649,0.266,0.342,0.112,87.991,181459,0.664,TRUE,1,5.42E-05,4,1
612153,0.496,0.603,-7.362,0.0358,0.14,0.2,152.022,241531,0.551,FALSE,1,3.23E-06,4,7
94048,0.483,0.643,-7.372,0.0836,0.162,0.216,176.105,173149,0.344,FALSE,0,0,4,7
579034,0.822,0.63,-5.478,0.229,0.0202,0.105,136.992,183802,0.608,TRUE,1,1.17E-05,4,7
179866,0.865,0.783,-4.719,0.0377,0.0383,0.326,106.016,131319,0.66,FALSE,1,1.80E-06,4,1
94048,0.768,0.402,-11.574,0.0442,0.411,0.111,96.941,202887,0.481,FALSE,1,7.82E-05,4,1
282,0.915,0.478,-6.985,0.235,0.178,0.182,95.042,192075,0.491,FALSE,0,2.53E-05,4,8
94048,0.785,0.589,-9.399,0.233,0.244,0.142,99.937,215160,0.31,FALSE,0,8.48E-06,4,1
15383846,0.906,0.462,-7.533,0.0763,0.17,0.0888,100.011,163200,0.31,FALSE,1,0.000369,4,1
94048,0.721,0.612,-7.65,0.136,0.261,0.0754,74.996,172205,0.413,FALSE,1,0,4,2
94048,0.651,0.598,-8.531,0.0454,0.36,0.0935,104.991,194500,0.367,FALSE,1,1.26E-06,4,6
164204,0.605,0.531,-7.24,0.0359,0.0708,0.24,135.906,260000,0.389,FALSE,1,8.54E-05,4,8
3,0.471,0.407,-9.6,0.0321,0.593,0.329,130.287,748487,0.333,FALSE,1,0.928,3,1
94048,0.659,0.672,-9.895,0.44,0.377,0.412,126.057,195100,0.387,FALSE,1,4.94E-06,4,11
5902082,0.689,0.771,-3.618,0.0548,0.00776,0.521,157.052,167922,0.482,FALSE,1,0,4,5
3503,0.507,0.755,-10.127,0.0552,0.00018,0.147,128.055,38362,0.45,FALSE,1,0.447,4,6
32113,0.558,0.687,-5.668,0.0269,0.296,0.138,148.041,198509,0.53,FALSE,0,0,4,7
96072,0.542,0.624,-6.502,0.0367,0.558,0.186,78.926,230020,0.597,FALSE,0,0.000999,4,6
102756,0.67,0.62,-10.01,0.0304,0.173,0.306,109.006,167339,0.39,FALSE,1,0.159,4,0
1526,0.717,0.385,-12.913,0.26,0.0039,0.0413,150.662,307905,0.477,FALSE,1,0.875,5,1
8857,0.705,0.665,-8.847,0.348,0.401,0.0979,140.209,228000,0.509,TRUE,1,0,4,1
38230,0.534,0.965,-0.54,0.225,0.107,0.657,192.04,244219,0.711,FALSE,0,7.77E-05,4,8
101,0.619,0.952,-6.521,0.0522,3.46E-05,0.0861,138.998,393776,0.161,FALSE,0,0.89,4,9
34823,0.47,0.969,-7.195,0.0474,9.51E-05,0.35,139.993,530999,0.311,FALSE,0,0.86,4,10
371,0.562,0.952,-7.673,0.0398,0.00129,0.233,137.994,560970,0.527,FALSE,1,0.94,4,1
219,0.608,0.961,-4.127,0.0441,0.000187,0.107,138.004,483747,0.248,FALSE,0,0.869,4,5
703,0.643,0.9,-6.674,0.139,0.000967,0.365,139.989,513972,0.265,FALSE,1,0.951,4,1
1057,0.59,0.994,-6.611,0.0728,3.93E-05,0.316,139.991,449143,0.285,FALSE,0,0.828,4,10
1018157,0.746,0.871,-4.696,0.0639,0.128,0.0919,119.895,187375,0.48,FALSE,1,0,4,6
258925,0.572,0.328,-8.965,0.0314,0.52,0.321,117.984,200187,0.178,FALSE,1,4.95E-05,4,9
4870,0.541,0.477,-8.942,0.0405,0.665,0.0947,179.859,237149,0.479,FALSE,1,0,4,8
19298,0.549,0.913,-5.032,0.0633,0.047,0.183,155.011,182453,0.772,TRUE,1,0,4,9
1,0.554,0.7,-9.767,0.341,0.183,0.0522,159.421,63065,0.651,FALSE,1,0.915,4,2
33098,0.862,0.432,-11.583,0.16,0.369,0.125,89.997,182667,0.433,FALSE,1,1.79E-05,4,5
385298,0.698,0.391,-8.242,0.0464,0.793,0.0768,80.998,204952,0.492,FALSE,0,0,4,6
90190,0.55,0.754,-4.408,0.419,0.127,0.197,90.348,185090,0.788,TRUE,0,0,4,4
24136,0.931,0.693,-4.883,0.159,0.377,0.13,129.997,150462,0.783,FALSE,1,0,4,10
1643,0.651,0.693,-7.961,0.0321,0.00285,0.53,109.981,200000,0.725,FALSE,0,0.0016,4,9
1317,0.797,0.73,-7.111,0.0695,0.0337,0.112,132.8,197000,0.762,FALSE,0,0.331,4,10
1394,0.957,0.668,-9.093,0.069,0.0608,0.172,119.041,213000,0.921,FALSE,0,0,4,5
28312,0.938,0.562,-9.452,0.0776,0.101,0.0477,128.032,247000,0.813,FALSE,0,0,4,5
28312,0.555,0.654,-8.19,0.0326,0.000144,0.348,128.018,193000,0.343,FALSE,1,1.17E-05,4,10
3960,0.813,0.362,-10.677,0.273,0.18,0.0949,117.924,283000,0.332,FALSE,0,0,4,9
1394,0.786,0.717,-5.402,0.0462,0.00204,0.291,106.733,240000,0.543,FALSE,1,0.000149,4,9
1317,0.892,0.656,-5.585,0.0409,0.0124,0.0488,117.001,243033,0.93,FALSE,1,4.10E-06,4,8
1643,0.735,0.784,-3.789,0.0633,0.00442,0.081,140.987,212000,0.842,FALSE,1,7.23E-06,4,2
28312,0.861,0.634,-8.038,0.0751,0.193,0.0739,131.02,246000,0.63,FALSE,1,3.41E-05,4,0
150,0.554,0.302,-10.015,0.0688,0.945,0.114,135.256,257000,0.286,FALSE,1,6.78E-05,3,4
1358,0.805,0.885,-5.13,0.108,0.105,0.0629,117.497,209200,0.637,FALSE,0,3.33E-06,4,4
178,0.883,0.73,-5.229,0.0586,0.00657,0.0579,127.859,228001,0.538,FALSE,1,0.00422,4,6
2421,0.807,0.712,-7.925,0.227,0.0412,0.0525,90.997,208000,0.635,FALSE,1,0,4,1
401,0.837,0.715,-9.205,0.125,0.115,0.304,105.422,228000,0.687,FALSE,1,0,4,1
664,0.798,0.826,-5.742,0.0744,0.132,0.259,99.997,216000,0.79,FALSE,0,0,4,10
28312,0.629,0.875,-5.957,0.0365,0.0158,0.288,127,195000,0.784,FALSE,1,0.00138,4,0
17941,0.61,0.991,-7.287,0.0875,0.0523,0.161,200.028,264000,0.766,FALSE,0,0.0056,4,5
2159,0.749,0.694,-8.204,0.0382,0.164,0.0806,102.457,212000,0.338,FALSE,0,0.00307,4,6
1317,0.438,0.455,-5.404,0.0308,0.745,0.105,125.367,265000,0.148,FALSE,1,0,4,4
401,0.521,0.785,-4.359,0.0505,0.0701,0.0848,144.798,200000,0.787,FALSE,0,0,4,11
1900,0.588,0.871,-4.511,0.0453,0.0836,0.293,103.034,268000,0.815,FALSE,1,0,4,5
116,0.522,0.335,-9.409,0.0269,0.199,0.0987,103.869,266000,0.0966,FALSE,1,6.58E-05,4,9
182,0.569,0.77,-7.183,0.0539,0.0163,0.103,170.012,187000,0.858,FALSE,0,0,4,9
472,0.875,0.453,-7.938,0.0525,0.247,0.24,100.025,192000,0.826,FALSE,1,0,4,4
78344,0.448,0.733,-6.533,0.0502,0.000384,0.251,137.026,241000,0.391,FALSE,0,0,4,11
207,0.599,0.634,-10.729,0.0994,0.26,0.327,168.021,232000,0.541,FALSE,1,5.05E-05,4,0
28312,0.813,0.716,-6.728,0.129,0.00549,0.138,127.997,143000,0.653,FALSE,1,0.029,4,7
1643,0.887,0.641,-9.229,0.195,0.0181,0.106,122.707,269000,0.95,FALSE,0,0.00209,4,6
1643,0.815,0.644,-6.934,0.0319,0.122,0.061,113.312,250000,0.669,FALSE,0,0.00829,4,6
1643,0.694,0.382,-9.403,0.0364,0.642,0.114,127.887,197000,0.188,FALSE,1,9.08E-05,4,9
1643,0.815,0.715,-6.075,0.0384,0.011,0.0752,120.011,246000,0.533,FALSE,0,0,4,10
401,0.846,0.509,-8.653,0.0432,0.0435,0.194,125.212,293000,0.917,FALSE,0,0,4,11
937,0.297,0.201,-12.363,0.0357,0.935,0.135,207.993,233396,0.339,FALSE,1,4.90E-05,4,2
1643,0.634,0.771,-6.232,0.265,0.0925,0.0535,173.924,252000,0.648,FALSE,1,0,4,1
401,0.938,0.693,-6.214,0.165,0.083,0.132,110.569,236000,0.5,FALSE,1,1.53E-06,4,1
150,0.479,0.437,-9.195,0.0274,0.362,0.148,77.5,297000,0.0954,FALSE,1,1.69E-06,4,10
472,0.745,0.561,-4.848,0.032,0.245,0.134,112.985,270000,0.344,FALSE,1,0,4,7
401,0.793,0.658,-7.514,0.178,0.058,0.429,140.033,252000,0.674,FALSE,1,0,4,11
1317,0.597,0.709,-8.062,0.0387,0.00351,0.698,145.406,213000,0.579,FALSE,1,0.000834,4,0
472,0.715,0.446,-9.094,0.0358,0.112,0.107,90.004,245000,0.237,FALSE,0,1.59E-06,4,1
182,0.495,0.498,-5.685,0.0279,0.0325,0.078,141.789,237000,0.153,FALSE,0,0,4,4
180,0.719,0.453,-9.623,0.0421,0.0253,0.337,130.188,225231,0.744,FALSE,1,0,4,9
1643,0.756,0.73,-7.61,0.134,0.0367,0.159,92.002,201000,0.726,FALSE,1,4.68E-05,4,8
32,0.643,0.558,-6.442,0.0381,0.265,0.112,104.019,263000,0.222,FALSE,1,1.73E-05,4,5
1161,0.699,0.858,-6.588,0.0452,0.399,0.245,104.973,211000,0.921,FALSE,0,0,4,10
28312,0.661,0.613,-11.706,0.0329,0.007,0.112,136.024,212000,0.218,FALSE,0,0.123,4,4
937,0.66,0.826,-7.44,0.0302,0.0125,0.2,120.016,211000,0.911,FALSE,0,0.187,4,4
128,0.707,0.685,-8.11,0.103,0.101,0.0963,92.525,240000,0.41,FALSE,1,0,4,8
710140,0.509,0.283,-12.236,0.0331,0.884,0.0897,127.943,214000,0.227,FALSE,1,0.0014,4,9
44299,0.42,0.801,-4.861,0.0536,0.0671,0.699,131.824,391721,0.258,FALSE,1,0,4,4
67610,0.794,0.777,-8.16,0.0484,0.111,0.087,107.046,184059,0.418,TRUE,0,0.422,4,9
2184748,0.368,0.174,-17.293,0.0327,0.739,0.122,80.06,310000,0.326,FALSE,0,0.000262,4,7
2165754,0.904,0.697,-7.005,0.308,0.0329,0.0955,92.545,218155,0.303,TRUE,1,0,4,1
53260,0.787,0.739,-5.324,0.0601,0.281,0.0917,120.027,201753,0.799,FALSE,1,3.60E-06,4,8
0,0.592,0.213,-17.742,0.0617,0.878,0.151,82.881,62346,0.611,FALSE,0,0.11,4,0
1931,0.658,0.808,-3.769,0.0579,0.237,0.278,76.986,252468,0.547,TRUE,0,0,4,4
79532,0.82,0.805,-4.967,0.296,0.0324,0.281,109.949,169948,0.781,FALSE,1,0,4,4
0,0.802,0.627,-17.295,0.0692,0.49,0.105,120.049,119992,0.717,FALSE,1,0.901,4,7
105244,0.798,0.727,-7.172,0.0461,0.049,0.0509,128.006,174606,0.585,FALSE,0,0,4,11
26039,0.917,0.496,-10.676,0.421,0.0558,0.179,90.002,260014,0.667,TRUE,1,0,4,0
26039,0.886,0.568,-9.527,0.264,0.494,0.126,140.01,212576,0.753,TRUE,0,0,4,0
11211,0.499,0.622,-9.544,0.0391,0.287,0.13,172.46,154500,0.146,TRUE,1,4.46E-06,3,10
26039,0.88,0.534,-8.356,0.419,0.277,0.197,95.949,184518,0.383,FALSE,1,0,4,2
26039,0.929,0.453,-9.924,0.139,0.0904,0.169,139.986,195455,0.786,TRUE,0,0,4,0
26039,0.791,0.685,-9.207,0.386,0.0806,0.114,179.979,160028,0.58,TRUE,0,0,4,5
26830,0.812,0.467,-10.854,0.242,0.0302,0.139,159.867,168046,0.145,FALSE,1,3.94E-05,4,0
26039,0.895,0.527,-8.106,0.267,0.33,0.104,141.907,151285,0.668,TRUE,1,0,4,0
633,0.675,0.916,-3.828,0.322,0.0813,0.192,171.965,167616,0.384,TRUE,1,0,4,1
26039,0.931,0.366,-10.592,0.285,0.103,0.0842,95.959,181270,0.261,FALSE,0,0,4,11
26039,0.924,0.564,-10.029,0.318,0.0924,0.103,143.977,126684,0.559,FALSE,1,2.61E-05,4,1
26039,0.912,0.474,-11.195,0.143,0.105,0.105,147.933,123260,0.601,TRUE,0,3.79E-06,4,10
26039,0.78,0.5,-11.241,0.527,0.0607,0.127,169.979,183551,0.816,FALSE,0,0,4,6
26039,0.777,0.471,-11.345,0.34,0.207,0.0748,85.394,240029,0.5,FALSE,1,2.93E-06,5,0
1643,0.618,0.65,-7.98,0.212,0.321,0.0345,191.794,207000,0.782,FALSE,0,0,4,10
5627304,0.339,0.584,-7.423,0.0339,0.0391,0.0809,133.096,231285,0.324,FALSE,1,0,5,3
51417,0.706,0.697,-5.712,0.0317,0.161,0.064,115.007,290800,0.791,FALSE,1,0.00138,4,0
690735,0.705,0.77,-6.532,0.0449,0.143,0.138,150.925,221373,0.716,FALSE,1,0,4,7
146458,0.818,0.504,-7.767,0.0684,0.74,0.147,108.054,206677,0.774,FALSE,0,0,4,2
126099,0.651,0.462,-7.006,0.0334,0.703,0.351,104.303,238159,0.556,FALSE,1,0,4,7
188746,0.565,0.709,-6.845,0.105,0.461,0.333,175.985,125470,0.879,FALSE,1,0,4,10
1,0.614,0.317,-13.468,0.0803,0.46,0.157,139.865,62764,0.681,FALSE,1,0.0271,5,10
57326,0.766,0.281,-8.698,0.623,0.814,0.0882,137.246,60109,0.556,FALSE,1,0.0415,4,1
281019,0.795,0.734,-5.608,0.33,0.3,0.117,79.99,161100,0.329,FALSE,0,0,4,11
124173,0.908,0.494,-14.281,0.313,0.714,0.155,112.045,132599,0.553,TRUE,0,0.00118,4,10
5,0.784,0.994,-6.363,0.0875,0.000171,0.03,125.006,61440,0.95,FALSE,1,0.711,4,2
4092847,0.748,0.492,-8.584,0.0498,0.151,0.146,145.097,144000,0.483,FALSE,1,0,4,11
8293166,0.959,0.508,-7.857,0.257,0.144,0.136,107.998,201960,0.346,TRUE,1,9.82E-05,4,2
656049,0.595,0.752,-5.232,0.097,0.58,0.105,199.971,163200,0.758,FALSE,1,0,4,0
1369019,0.732,0.511,-6.779,0.0541,0.276,0.0916,96.946,133608,0.62,TRUE,1,0,4,6
93816,0.629,0.551,-5.402,0.0263,0.0418,0.108,111.961,268880,0.699,FALSE,1,1.18E-06,4,11
21075,0.745,0.736,-5.258,0.29,0.142,0.11,104.008,172758,0.77,TRUE,0,1.10E-05,4,1
3959379,0.841,0.574,-6.183,0.0834,0.276,0.0752,98.999,209816,0.548,TRUE,0,0,4,4
1826066,0.936,0.825,-4.928,0.189,0.00612,0.0703,123.991,233301,0.843,TRUE,1,0.0017,4,1
1209964,0.66,0.667,-6.87,0.0474,0.141,0.107,114.901,194235,0.452,TRUE,1,5.26E-05,4,11
2148139,0.626,0.599,-5.869,0.103,0.255,0.16,100.004,155798,0.621,FALSE,0,0,4,6
1553007,0.786,0.75,-6.277,0.102,0.0742,0.109,124.032,218770,0.696,FALSE,0,0.0277,4,11
76853,0.469,0.173,-11.396,0.0426,0.921,0.12,140.323,256868,0.304,FALSE,1,0,4,1
3375765,0.523,0.927,-2.796,0.0489,0.0272,0.168,149.929,185070,0.939,FALSE,1,5.98E-06,4,4
10150,0.501,0.212,-14.957,0.144,0.806,0.0874,138.593,171429,0.0587,FALSE,1,0,4,1
1826066,0.865,0.742,-8.182,0.164,0.0686,0.0569,123.993,199355,0.67,TRUE,1,0.262,4,1
519701,0.701,0.696,-5.795,0.0953,0.192,0.0942,117.977,176043,0.68,FALSE,0,1.35E-06,4,10
1256716,0.583,0.766,-4.743,0.405,0.502,0.159,131.374,215329,0.203,TRUE,0,1.79E-06,3,11
79340,0.705,0.415,-9.899,0.0302,0.727,0.113,119.909,167562,0.288,FALSE,1,0.000133,4,0
2668608,0.701,0.575,-9.062,0.206,0.314,0.13,139.9,225036,0.471,FALSE,0,1.22E-05,4,8
63598,0.605,0.873,-6.267,0.035,0.0352,0.0644,122.998,180419,0.343,FALSE,1,0.0041,4,11
2374132,0.806,0.575,-4.806,0.311,0.275,0.11,169.965,203546,0.66,FALSE,1,4.54E-06,4,9
1423605,0.791,0.795,-4.854,0.0415,0.0161,0.362,124.007,177975,0.963,TRUE,1,0,4,4
952337,0.568,0.855,-2.477,0.393,0.326,0.205,133.176,216059,0.868,FALSE,0,0,5,8
2731756,0.828,0.645,-5.514,0.413,0.0703,0.113,119.838,302000,0.617,TRUE,1,0,4,4
1567,0.804,0.45,-6.56,0.0649,0.4,0.154,100.013,232882,0.437,FALSE,0,0.000236,4,10
35137,0.922,0.708,-5.618,0.262,0.281,0.279,104.055,148942,0.732,TRUE,0,0.000168,4,8
52457,0.82,0.538,-8.535,0.0459,0.185,0.156,149.998,170400,0.966,TRUE,1,0,4,5
170245,0.599,0.641,-6.465,0.269,0.346,0.292,144.117,216944,0.731,TRUE,0,0,5,11
1046346,0.407,0.57,-6.09,0.0309,0.00143,0.0883,143.966,491232,0.139,FALSE,1,0,4,9
790757,0.785,0.726,-6.979,0.0623,0.239,0.0742,100.026,170628,0.262,TRUE,0,0,4,10
37906,0.566,0.269,-11.184,0.0882,0.41,0.0999,72.934,145468,0.53,TRUE,0,0.0652,4,3
4739913,0.789,0.722,-7.518,0.105,0.0384,0.591,101.012,242376,0.425,TRUE,0,0.000125,4,11
2664972,0.814,0.595,-7.726,0.0277,0.476,0.278,115.004,185008,0.8,FALSE,1,0,4,0
248657,0.803,0.623,-5.433,0.165,0.114,0.0726,169.949,157412,0.282,TRUE,1,3.31E-05,4,1
4858,0.502,0.382,-8.015,0.0687,0.521,0.198,113.657,122815,0.232,FALSE,0,0.0282,4,11
730994,0.582,0.628,-6.581,0.0428,0.321,0.0809,127.778,225937,0.201,FALSE,0,0,4,0
530603,0.951,0.574,-6.536,0.0637,0.303,0.114,128.024,186848,0.416,TRUE,0,2.78E-05,4,1
93816,0.436,0.896,-4.736,0.0384,5.54E-05,0.165,174.962,174760,0.933,TRUE,1,0.00995,4,0
73684,0.532,0.577,-8.843,0.594,0.229,0.154,90.015,178840,0.274,TRUE,0,6.73E-06,4,4
1113562,0.663,0.657,-10.329,0.0647,0.695,0.255,126.62,249227,0.695,FALSE,1,0,5,2
946608,0.436,0.611,-5.328,0.0548,0.283,0.276,159.707,195375,0.151,FALSE,0,0,4,5
1247190,0.776,0.853,-5.06,0.428,0.078,0.0821,90.227,133963,0.29,TRUE,0,0,4,4
93816,0.487,0.877,-4.625,0.0335,0.000575,0.135,99.948,251053,0.385,FALSE,1,0.00341,4,0
35542,0.736,0.876,-4.781,0.0571,0.0131,0.184,159.98,166500,0.964,FALSE,0,0.0301,4,1
143074,0.881,0.735,-4.547,0.042,0.0681,0.457,119.967,253000,0.845,FALSE,0,0.000747,4,11
173405,0.333,0.304,-8.177,0.0327,0.677,0.0792,137.875,260000,0.199,FALSE,1,1.48E-06,4,9
66833,0.742,0.551,-6.116,0.0545,0.608,0.0719,83.886,243409,0.862,FALSE,0,0,4,6
93816,0.48,0.69,-5.309,0.0287,0.00301,0.0734,142.908,218960,0.391,FALSE,1,0,4,0
469790,0.803,0.309,-8.325,0.0401,0.855,0.105,132.826,158070,0.733,FALSE,1,0,4,6
914719,0.893,0.462,-7.281,0.0727,0.247,0.435,129.991,173135,0.383,TRUE,0,0,4,4
93816,0.611,0.829,-4.75,0.0295,0.000753,0.183,122.029,228440,0.812,FALSE,1,0,4,0
55120,0.716,0.687,-7.023,0.0278,0.199,0.0748,125.071,197043,0.639,FALSE,1,0,4,0
126152,0.316,0.439,-5.92,0.0298,0.623,0.109,126.749,226875,0.181,FALSE,1,5.26E-06,4,1
14569,0.602,0.792,-5.325,0.0283,0.0389,0.337,136.04,223207,0.458,FALSE,0,0,4,1
177751,0.782,0.538,-6.545,0.0561,0.433,0.0964,102.991,166864,0.742,TRUE,0,0,4,0
248657,0.845,0.92,-3.372,0.247,0.074,0.111,166.038,138795,0.881,TRUE,1,0,4,6
11798,0.572,0.635,-7.537,0.0406,0.0351,0.0765,124.005,253053,0.194,FALSE,1,0.000129,4,9
76804,0.852,0.545,-9.094,0.249,0.372,0.34,104.975,209091,0.709,FALSE,0,6.56E-06,4,5
1111834,0.602,0.292,-12.798,0.0319,0.79,0.172,96.005,202924,0.213,FALSE,0,0.000265,5,4
248657,0.965,0.547,-6.52,0.102,0.0203,0.105,109.993,227182,0.279,TRUE,1,0.000126,4,1
3074,0.809,0.69,-7.331,0.269,0.189,0.11,100.015,231225,0.644,TRUE,1,0,4,2
30390,0.661,0.734,-7.875,0.385,0.253,0.107,90.409,163233,0.542,TRUE,1,0,4,4
1057047,0.54,0.85,-3.497,0.0462,0.447,0.218,126.992,90333,0.96,FALSE,1,0,4,0
118735,0.841,0.766,-6.45,0.178,0.105,0.194,100.065,184107,0.388,TRUE,1,0,4,2
132064,0.745,0.534,-10.815,0.102,0.179,0.202,102.996,178835,0.655,FALSE,0,0.0399,4,11
9800,0.732,0.75,-6.477,0.0855,0.208,0.128,159.914,172059,0.539,TRUE,1,9.63E-05,4,2
22448,0.869,0.617,-6.301,0.158,0.172,0.2,104.057,125818,0.683,FALSE,0,1.08E-06,4,11
9495,0.797,0.573,-5.855,0.0381,0.0213,0.0779,104.981,180708,0.519,FALSE,0,0.00125,4,3
276674,0.585,0.566,-9.01,0.0464,0.0324,0.123,141.956,180077,0.52,FALSE,0,0,4,11
76804,0.804,0.522,-7.778,0.0869,0.655,0.11,98.003,217678,0.729,FALSE,0,0,4,10
875478,0.657,0.866,-5.775,0.237,0.487,0.0812,195.918,171051,0.764,FALSE,1,0,4,5
879,0.505,0.736,-6.495,0.052,0.0825,0.354,172.042,201012,0.325,FALSE,0,0,4,2
13911,0.601,0.585,-7.545,0.0566,0.249,0.0908,155.009,198321,0.495,FALSE,0,4.08E-05,4,9
2,0.185,0.0704,-25.434,0.0372,0.843,0.112,83.456,65100,0.0398,FALSE,1,0.895,3,4
119217,0.512,0.685,-7.108,0.459,0.358,0.137,85.559,223000,0.516,TRUE,1,0,4,6
379898,0.781,0.759,-7.299,0.055,0.00942,0.0399,160.079,248268,0.614,FALSE,1,5.71E-05,4,2
119217,0.753,0.809,-5.834,0.124,0.341,0.284,92.987,193000,0.477,TRUE,0,6.73E-06,4,11
9632,0.86,0.733,-6.697,0.326,0.129,0.2,145.982,192106,0.855,FALSE,1,0.0126,4,0
6509,0.722,0.889,-4.839,0.0551,0.242,0.0792,150.01,233604,0.906,FALSE,0,0,4,11
164264,0.601,0.0455,-21.653,0.109,0.996,0.0924,73.657,211000,0.0826,FALSE,1,0.949,1,0
7206,0.377,0.506,-9.506,0.0256,0.0329,0.122,109.259,236667,0.693,FALSE,1,0.000738,4,2
4866,0.605,0.569,-8.132,0.0309,0.0224,0.409,139.918,232821,0.44,FALSE,1,0.00258,4,8
6435846,0.625,0.759,-4.861,0.0592,0.0254,0.114,89.951,186360,0.566,FALSE,1,0,4,8
3703469,0.84,0.488,-6.156,0.0684,0.191,0.103,97.984,179383,0.85,TRUE,1,0,4,10
1688384,0.642,0.806,-5.451,0.176,0.0206,0.11,134.002,200821,0.562,FALSE,0,0,4,5
46448,0.676,0.623,-7.163,0.194,0.229,0.258,94.981,196614,0.672,FALSE,0,0,4,5
58929,0.882,0.566,-6.358,0.103,0.266,0.147,94.003,166819,0.267,TRUE,1,1.83E-05,4,7
870875,0.542,0.62,-4.169,0.0343,0.394,0.106,148.753,172664,0.234,FALSE,1,0,4,1
233762,0.541,0.335,-12.903,0.0305,0.752,0.1,88.04,214929,0.0637,FALSE,0,5.36E-06,4,0
155743,0.693,0.574,-6.747,0.52,0.218,0.108,102.991,225326,0.721,TRUE,0,0,4,3
5082972,0.775,0.618,-6.133,0.086,0.2,0.468,93.98,301349,0.654,FALSE,1,0,4,6
4075,0.717,0.289,-11.617,0.0347,0.897,0.147,120.013,258639,0.383,FALSE,1,0.896,4,1
155743,0.591,0.567,-8.691,0.222,0.201,0.109,72.383,187060,0.239,TRUE,1,0,4,1
352219,0.753,0.62,-8.495,0.493,0.52,0.104,91.763,191887,0.441,TRUE,1,0,4,0
207257,0.634,0.728,-9.107,0.0332,0.786,0.178,147,197094,0.717,FALSE,0,0.00396,3,0
9683,0.68,0.554,-7.663,0.0697,0.529,0.142,89.944,184625,0.648,FALSE,1,0,4,1
352219,0.789,0.699,-7.471,0.399,0.478,0.105,93.735,204814,0.386,TRUE,1,0,4,8
191603,0.677,0.735,-4.409,0.325,0.0622,0.626,162.216,218487,0.801,FALSE,0,0.000258,5,11
290147,0.565,0.281,-5.412,0.0292,0.886,0.105,119.693,342000,0.238,FALSE,1,0,4,4
72,0.816,0.562,-9.322,0.478,0.0141,0.103,153.153,75299,0.183,FALSE,0,0.00167,5,10
13894,0.667,0.535,-7.714,0.0407,0.0308,0.25,75.009,221053,0.547,TRUE,1,3.73E-06,4,8
20188,0.486,0.89,-9.767,0.107,0.0668,0.111,177.954,186826,0.913,FALSE,0,0.00135,4,5
21,0.728,0.394,-12.004,0.0495,0.0457,0.103,90.011,229392,0.565,FALSE,1,0.235,4,6
2,0.618,0.7,-6.552,0.376,0.0447,0.0777,91.859,308840,0.365,FALSE,1,0,4,2
11932533,0.483,0.492,-6.591,0.295,0.603,0.323,144.511,188213,0.66,FALSE,0,0,4,0
8026604,0.798,0.528,-8.908,0.042,0.293,0.0727,149.995,132227,0.728,TRUE,1,1.00E-06,4,11
8026604,0.744,0.357,-6.544,0.0971,0.0206,0.132,78.03,203027,0.114,TRUE,0,1.69E-05,4,10
209272,0.583,0.627,-5.842,0.201,0.185,0.159,172.016,185379,0.805,FALSE,1,0,4,1
8026604,0.589,0.665,-7.105,0.044,0.0545,0.221,74.978,155573,0.298,TRUE,1,0,4,0
8026604,0.583,0.573,-7.396,0.0348,0.00214,0.152,87.922,112520,0.129,TRUE,1,0,4,2
79806,0.561,0.599,-6.79,0.168,0.599,0.0645,84.246,213347,0.763,FALSE,1,0,4,6
639496,0.853,0.721,-4.554,0.113,0.171,0.403,149.947,171200,0.685,FALSE,0,0.00196,4,1
571079,0.758,0.582,-6.233,0.111,0.215,0.129,98.096,192857,0.824,FALSE,0,0,4,10
209272,0.556,0.703,-5.746,0.0291,0.519,0.274,78.972,282125,0.746,FALSE,1,5.33E-05,4,2
14655,0.755,0.445,-10.997,0.0516,0.58,0.199,123.986,170844,0.398,FALSE,1,0,4,6
89621,0.653,0.54,-6.035,0.0293,0.255,0.311,96.059,218714,0.466,FALSE,1,0,3,7
125209,0.986,0.323,-6.965,0.107,0.0189,0.0857,121.958,194076,0.708,FALSE,0,0.000284,4,1
2719653,0.878,0.697,-5.379,0.0751,0.07,0.139,114.027,198335,0.586,FALSE,0,0.00393,4,1
